"Taxonomy","Domain","Phylum","Class","Order","Family","Genus","Habitat","Freq","IndVal_mean","IndVal_se","IndVal_min","IndVal_max","PVal_mean","PVal_se","PVal_min","PVal_max"
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; Gaiellasilicea","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiellasilicea","soil",100,0.709361556177127,0.00219992983917596,0.646464745107316,0.762684160040177,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; UBA4720","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","UBA4720","soil",100,0.709130049948588,0.00229316252880188,0.642187975994576,0.752427760965612,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; AG11","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","AG11","soil",100,0.708877691922519,0.00242165894978331,0.636823994678718,0.765436617233218,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota; Polyangia; Haliangiales; Haliangiaceae; JABFXX01","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","soil",100,0.703246783880309,0.00237266389874161,0.630870985725116,0.744046039367759,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Verrucomicrobiota; Verrucomicrobiia; Chthoniobacterales; UBA10450; Udaeobacter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Chthoniobacterales","UBA10450","Udaeobacter","soil",100,0.700036821687595,0.00234541966721271,0.633987062148801,0.765963400677131,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; PALSA-894","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","PALSA-894","soil",100,0.69831685581554,0.00213026735504963,0.645086301630306,0.756237724847851,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; 3-1-20CM-4-69-9","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","3-1-20CM-4-69-9","soil",100,0.697207925836169,0.00240846660189446,0.634131083899176,0.751613522434718,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","soil",100,0.696447768839067,0.0020237984541079,0.649426994294484,0.745308674000062,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA40","soil",100,0.696216309551679,0.00191127249801321,0.657415977289697,0.740985149535107,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Micromonosporaceae; Actinoplanes","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Micromonosporaceae","Actinoplanes","soil",100,0.685735466913237,0.00212996538254255,0.640874720745425,0.751868865090045,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; JALZOC01","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","2-12-FULL-66-21","JALZOC01","soil",100,0.685503673581894,0.00215768939375548,0.622016653058818,0.735570795453079,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Z2-YC6860","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Z2-YC6860","soil",100,0.684529852563026,0.00193420535675951,0.631375394908838,0.738121528763452,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","VAZQ01","soil",100,0.684181002893207,0.00228991860784542,0.631629096080338,0.742961093985885,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; DASSUW01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","DASSUW01","soil",100,0.681865007793111,0.00181008393764015,0.644421982380361,0.736125869346719,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","soil",100,0.681250019996426,0.00223436332404768,0.632269427648789,0.73166409569366,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; 70-9; VRUE01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VRUE01","soil",100,0.676847682499872,0.00287313955359674,0.609856725479335,0.741187690646807,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Conexibacter","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","soil",100,0.672090145922702,0.00190175708544978,0.617643518935896,0.719303560736718,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; CF-46","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","CF-46","soil",100,0.671607171781429,0.00205305737423911,0.609798856024463,0.714290774425025,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; JAOPZW01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","JAOPZW01","soil",100,0.668718518694546,0.0021099414395702,0.613347347392535,0.711290300004244,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; Bryobacterales; Bryobacteraceae; Palsa-187","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Palsa-187","soil",100,0.667060436343689,0.00203734726139182,0.613633473497912,0.711671869663639,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","SG8-39","SCGC-AG-212-J23","soil",100,0.663059269790537,0.00258987963473322,0.597265238708754,0.720220713108282,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Planctomycetota; Planctomycetia; Gemmatales; Gemmataceae; Gemmata","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","soil",100,0.659604035933045,0.0024786176600524,0.560990719138444,0.704704733437562,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Usitatibacteraceae; Usitatibacter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Usitatibacteraceae","Usitatibacter","soil",100,0.659205430321737,0.00228388256176714,0.614738722139784,0.703121212292444,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Thermoanaerobaculia; Multivoradales; UBA5704; UBA5704","Bacteria","Acidobacteriota","Thermoanaerobaculia","Multivoradales","UBA5704","UBA5704","soil",100,0.656280721412452,0.00248099368735957,0.600433852392795,0.708042732931576,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Planctomycetota; Phycisphaerae; Tepidisphaerales; Tepidisphaeraceae; DASXMX01","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","DASXMX01","soil",100,0.654038364182268,0.00202156145975276,0.604523863711274,0.718142769641089,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; CADEED01","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","CADEED01","soil",100,0.652375370559629,0.00239913388152794,0.597326759396716,0.704628385642584,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Baekduia","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Baekduia","soil",100,0.651113193851517,0.00213670682761408,0.589146108579953,0.699841162470363,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae; AC-37","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Thermoleophilaceae","AC-37","soil",100,0.647574532171456,0.00226731476626313,0.604157846286662,0.695528952563493,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; JACDCA01","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","2-12-FULL-66-21","JACDCA01","soil",100,0.647175496238373,0.00235359096715459,0.600194143347582,0.695427421263797,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; DASQMT01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","DASQMT01","soil",100,0.645487569977779,0.00208444111736668,0.601828625426811,0.686394182695046,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; JALYGJ01","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","JALYGJ01","soil",100,0.64427158083093,0.00214019773019046,0.585223974306589,0.700589048537348,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; Chloroflexia; QHBQ01; JADMIH01; JADMIH01","Bacteria","Chloroflexota","Chloroflexia","QHBQ01","JADMIH01","JADMIH01","soil",100,0.643416430259254,0.00223078021096372,0.588244880498886,0.69729194752333,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; WHSN01","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","WHSN01","soil",100,0.643284935634738,0.00192921189443789,0.599245478119976,0.689737515338953,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Planctomycetota; Phycisphaerae; Tepidisphaerales; Tepidisphaeraceae; JAICTV01","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","JAICTV01","soil",100,0.642986148260411,0.00253489239072348,0.590136223771788,0.708122060807366,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Micromonosporaceae; Micromonospora","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Micromonosporaceae","Micromonospora","soil",100,0.641804652238169,0.00323326460297967,0.549753464711481,0.718255984981995,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; JACDAN01","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","JACDAN01","soil",100,0.641492289584512,0.00225065530241637,0.591812939395001,0.697309220730399,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; 70-9; DASUPK01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","DASUPK01","soil",100,0.640317076502013,0.00247730930551221,0.588422203025205,0.693292815333652,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; UBA5189","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","UBA5189","soil",100,0.638249185436591,0.00213834233775418,0.576392627056769,0.68261142079108,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; 70-9; AC-56","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","AC-56","soil",100,0.636516846529894,0.00253108519324904,0.567033259657008,0.685845721530357,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","soil",100,0.634602933880371,0.00235477189807545,0.576281599483277,0.699032402096602,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; JAIBJP01","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","JAIBJP01","soil",100,0.634361608935106,0.00242469574888571,0.556599206028684,0.680872864646835,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Pseudonocardiaceae; Pseudonocardia","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Pseudonocardiaceae","Pseudonocardia","soil",100,0.633807056662794,0.00393008989647443,0.511097414428091,0.737238012695767,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; 20CM-2-55-15; 20CM-2-55-15; 20CM-2-55-15","Bacteria","Acidobacteriota","Terriglobia","20CM-2-55-15","20CM-2-55-15","20CM-2-55-15","soil",100,0.632137358158619,0.0022422796758484,0.574392837811182,0.685979215911515,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae; JAAYBF01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Thermoleophilaceae","JAAYBF01","soil",100,0.629341652777123,0.0022242307971341,0.571882995959531,0.692460446324331,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","soil",100,0.628766063294144,0.00253330315255048,0.562328257996964,0.68307763766373,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Microvirga","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","soil",100,0.626995516973186,0.00263980014833159,0.559694454119848,0.691168516610983,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Reyranellales; Reyranellaceae; Reyranella","Bacteria","Pseudomonadota","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","soil",100,0.626081930087562,0.00260553089203808,0.528220296863172,0.681608682075152,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; UBA6077; UBA6077; JACCZL01; JADZEM01","Bacteria","Chloroflexota","UBA6077","UBA6077","JACCZL01","JADZEM01","soil",100,0.625773494769332,0.00240120785088544,0.567887210035207,0.67756775524961,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; VAXT01","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","VAXT01","soil",100,0.620419304487649,0.00278379949328694,0.552316723846798,0.678359727409266,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; Bryobacterales; Bryobacteraceae; Solibacter","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Solibacter","soil",100,0.619231791022189,0.00243783037308529,0.571390652751996,0.686989398588228,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; PMG-095","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","PMG-095","soil",100,0.615025756771991,0.00291790118135049,0.552611355606115,0.681085114788951,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae; Nocardioides_B","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides_B","soil",100,0.614549377342829,0.0024965418136571,0.556458176600973,0.682441911416157,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Schlegelella_A","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Schlegelella_A","soil",100,0.613795015673844,0.00248061903739627,0.544071452756407,0.663593194485598,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; Labilithrix","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Labilithrix","soil",100,0.613611038629494,0.00252708346004492,0.552649852112381,0.662332786094561,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; GMQP-bins7","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","GMQP-bins7","soil",100,0.613212973344514,0.00230924784635902,0.551971636525612,0.664472876967109,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; JAJKIV01","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","JAJKIV01","soil",100,0.613114980598749,0.00246105060509236,0.556639724530342,0.675105321981093,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8; QHVT01","Bacteria","Acidobacteriota","Thermoanaerobaculia","Gp7-AA8","Gp7-AA8","QHVT01","soil",100,0.609304294280842,0.00250654467960978,0.556011229186065,0.660932921699019,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; Chloroflexia; Thermomicrobiales; UBA6265; JACCXM01","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","UBA6265","JACCXM01","soil",100,0.608630874237756,0.00261969192341289,0.537538085742193,0.685357684959323,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Geodermatophilaceae; Blastococcus","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Geodermatophilaceae","Blastococcus","soil",100,0.608292258821683,0.00272189934816475,0.551625003718807,0.669389177791985,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Paraconexibacter","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Paraconexibacter","soil",100,0.607323878770701,0.00229412140119339,0.55093682953178,0.655215780437168,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; SG8-41; JAQGMV01","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","SG8-41","JAQGMV01","soil",100,0.606668945365056,0.00218479324292218,0.558377603227017,0.662255258967174,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; 70-9; WHSW01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","WHSW01","soil",100,0.602082882501204,0.00247055777780536,0.541878715246859,0.648611890738193,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; Nitrososphaera","Archaea","Thermoproteota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Nitrososphaera","soil",100,0.600873430776092,0.00258854410585655,0.542120510523799,0.66111598629331,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; JAMQPK01","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","JAMQPK01","soil",100,0.599395891795896,0.00230740206566033,0.535512196429162,0.638912092952005,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; DATLGB01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","DATLGB01","soil",100,0.598088075987254,0.00223703105294458,0.532958839779654,0.64506984731397,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; DASQFQ01","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","DASQFQ01","soil",100,0.596940420490708,0.00221933978513576,0.541457261162168,0.655763453495904,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; DATBLE01","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","DATBLE01","soil",100,0.595301757497399,0.00274600487254777,0.522591036710447,0.663434149551345,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; Acidiferrales; UBA7541; Acidiferrum","Bacteria","Acidobacteriota","Terriglobia","Acidiferrales","UBA7541","Acidiferrum","soil",100,0.594791445360653,0.00269991024812362,0.523332834583332,0.665705404234619,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; IMCC26256; DASPTH01; DASUAS01","Bacteria","Actinomycetota","Acidimicrobiia","IMCC26256","DASPTH01","DASUAS01","soil",100,0.593635898149858,0.00245544217294498,0.506245608626976,0.650242740952693,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; JAICJC01; JAICYJ01","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","JAICJC01","JAICYJ01","soil",100,0.592711609663983,0.00247292507016552,0.535581764147134,0.677606279532391,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; JAMXLO01","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","JAMXLO01","soil",100,0.592050765675432,0.00258727053851978,0.539568006495598,0.650644608753543,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; JAHFUI01","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","JAHFUI01","soil",100,0.591600380914711,0.00256334137861539,0.517866093993901,0.659804244908007,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; JAJTCL01","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","JAJTCL01","soil",100,0.591494932974195,0.00267623507765059,0.524884365477104,0.653801742024055,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira_C","soil",100,0.588278335645241,0.00357256266374124,0.482716054770878,0.666862716271454,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Croceibacterium","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Croceibacterium","soil",100,0.586086557560794,0.0027575922952199,0.521496112947721,0.654157388700643,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Flavisolibacter","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","soil",100,0.585874332826502,0.0031233869165175,0.497182180620143,0.651333537464543,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; Bryobacterales; Bryobacteraceae; Bog-105","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Bog-105","soil",100,0.585835554601405,0.00235151615422584,0.521270595850962,0.647668119235456,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Kribbellaceae; Kribbella","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","soil",100,0.581727804183034,0.00278420402197222,0.490218541450418,0.643700509444446,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; UBA4738; UBA4738; HRBIN12; AC-51","Bacteria","Actinomycetota","UBA4738","UBA4738","HRBIN12","AC-51","soil",100,0.580736624901595,0.00231504494736508,0.522645855409112,0.652789550685209,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; UBA11740","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","UBA11740","soil",100,0.579901487698455,0.00278665035539914,0.475180440838701,0.642075517002785,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota; Polyangia; Fen-1088; Fen-1088; JADGRB01","Bacteria","Myxococcota","Polyangia","Fen-1088","Fen-1088","JADGRB01","soil",100,0.579072462142548,0.00222982712413925,0.515621046370543,0.624393529133746,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 12-FULL-67-14b","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","12-FULL-67-14b","soil",100,0.577274717067322,0.00216418619739333,0.523506327201509,0.628626511748169,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-513","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-513","soil",100,0.575825417478046,0.00241553897533554,0.510723005969788,0.625353711569693,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Gp1-AA145","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Gp1-AA145","soil",100,0.575613298291806,0.00206291003098391,0.530802073988828,0.622073963997888,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
