"Taxonomy","Habitat","PercRunsInd","IndVal_mean","IndVal_se","IndVal_min","IndVal_max","PVal_mean","PVal_se","PVal_min","PVal_max"
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Microvirga","soil",100,0.628116199904405,0.00302639254311601,0.552129934670363,0.709578376242824,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Terripilifer","freshwater water",100,0.563019926103582,0.00294729912867179,0.486288399938518,0.638727361940943,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia_A","soil",100,0.558379736215142,0.00331775345625189,0.4771681168778,0.632879771947327,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; JAGVSR01","freshwater sediment",100,0.569886861854303,0.00340264870005597,0.435088775024668,0.656932062913566,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter","freshwater sediment",100,0.649893007044709,0.00255986709976402,0.577624645753015,0.702449449410286,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; UBA2767","marine sediment",100,0.547959556850119,0.00312883392156973,0.465587038952891,0.607664248757335,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; TMED25; TMED25","marine water",100,0.584575298466829,0.00267976493058248,0.520900986597105,0.659479811110589,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931","soil",100,0.681369340890823,0.00412367112759898,0.580084049770776,0.774043481685067,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium","soil",100,0.68359830604689,0.0023984226732515,0.606829907700675,0.731094945616562,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; PALSA-894","soil",100,0.691819259241391,0.00237887959048403,0.623045171800201,0.742402938696999,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01","soil",100,0.732802280229399,0.00206292322566021,0.679491319554585,0.778927389063367,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Z2-YC6860","soil",100,0.66529433123348,0.00212278032757697,0.603207523888099,0.715832144302029,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Amylibacter","marine water",100,0.59783238122607,0.00312601496340444,0.527964112882014,0.677016242589321,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; CACIIZ01","marine water",100,0.589829024625809,0.00277423878842306,0.524552287232471,0.63816513736448,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; CACIJG01","marine water",100,0.650028770909124,0.00243920776686113,0.593270857105351,0.699617484026401,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; CPC320","marine water",100,0.560119180839599,0.00274386526362627,0.510381899788151,0.627191711540449,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; GCA-002712045","marine water",100,0.52826032426839,0.00278530707724091,0.451869249972716,0.603186507030911,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paragemmobacter","freshwater water",100,0.530425999495719,0.00368367104341765,0.43163374787856,0.635371242741347,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Planktomarina","marine water",100,0.648037856328486,0.00258041075365637,0.591443749714549,0.725031704222515,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Salinivivens","marine water",100,0.788347500312751,0.00210312961008546,0.742903405874222,0.839931732157629,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Tabrizicola_A","freshwater water",100,0.569344244598814,0.00377972786146004,0.443053307855109,0.661632975688996,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Thalassovivens","marine water",100,0.595085724628354,0.00281170282075849,0.500047655904757,0.649826298276945,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Thermohalobaculum","marine sediment",100,0.661435143421885,0.00263938411915947,0.589368876158297,0.730197336697701,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Megaera","freshwater water",100,0.580946684275176,0.00443216736120278,0.423698005659691,0.66325868853117,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rickettsiales; UBA1997; CAILUF01","freshwater water",100,0.578442814119486,0.00244940453691869,0.515852736973232,0.644017817983841,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rickettsiales; UBA1997; UBA2645","freshwater water",100,0.544060924640565,0.00548922367922711,0.353365226604036,0.637896863732002,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Allosphingosinicella","soil",100,0.688984980836549,0.00293416918943897,0.593569552277267,0.761863048902582,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Croceibacterium_A","soil",100,0.568202366176987,0.00320364898822358,0.495522871556683,0.651439814392474,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Polymorphobacter_B","glacier",100,0.61621628278266,0.000819668263914668,0.593425625852667,0.632341392901509,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Solisphingomonas","phyllosphere",100,0.535065879074699,0.0015625614772034,0.48253490148712,0.565937843269076,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomicrobium","soil",100,0.677761841901545,0.00222078130975872,0.616951748415046,0.743251793415308,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas","phyllosphere",100,0.862251273486566,0.0018421220518426,0.829240875972167,0.896518645695205,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas_O","glacier",100,0.677836952469159,0.000990644259060059,0.640227397738599,0.695974937037838,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingorhabdus_B","freshwater water",100,0.597704449055185,0.00327373283084881,0.508866974078597,0.678600220139299,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; TMED109; TMED109; JAYYAX01","marine water",100,0.540331500471105,0.00271718736737726,0.446774073432593,0.592900743473294,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; TMED109; TMED109; TMED109","marine water",100,0.566227755127675,0.00281382234545361,0.464503065597942,0.629655937952944,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; TMED109; TMED109; TMED131","marine water",100,0.673057621564017,0.00237899485899766,0.621656246899202,0.735477879234565,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Thalassobaculales; Thalassobaculaceae; GCA-002701455","marine water",100,0.524617308115785,0.0032223225637644,0.438234987227983,0.604097122434243,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Thalassobaculales; Thalassobaculaceae; UBA7326","marine water",100,0.534506405648991,0.00233781877167525,0.468720644315632,0.582876924386303,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; UBA8366; JADFVY01; JADFVY01","marine sediment",100,0.530544184566124,0.00220248202700209,0.492821447600224,0.582639705606023,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; UBA8366; UBA8366; UBA6544","marine water",100,0.518327963193329,0.00298938093713191,0.44111296190578,0.579702878422845,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Arenicellales; JAANXG01; JAHEKE01","marine sediment",100,0.606900756501152,0.00287155820817558,0.540799490012509,0.661317471235013,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Arenicellales; UBA868; UBA868","marine water",100,0.617566195179717,0.00277903869875796,0.540762210744422,0.685489315434262,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Aquaspirillaceae; Rivihabitans","wastewater",100,0.610522190324477,0.00241461500012262,0.542918598323549,0.667150289772407,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; CTSOIL-112","wastewater",100,0.550652903848459,0.00302373636453615,0.480755335644913,0.622165313037147,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Polynucleobacter","freshwater water",100,0.944879263303184,0.00139538647073098,0.886825731099171,0.969893431105127,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_A; Lacustribacter","freshwater water",100,0.650864412516033,0.00340804774451831,0.556668584225619,0.724470601163435,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_A; UBA7377","marine water",100,0.592748294492103,0.00317043311256405,0.504301882159401,0.675017517290217,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_B; Zwartia","freshwater water",100,0.703665330193131,0.00342647636560752,0.636863213551368,0.802288485255935,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Acidovorax","wastewater",100,0.807569874131704,0.00229841574110717,0.727585805409302,0.860441056056522,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Alicycliphilus","wastewater",100,0.609236496036572,0.004522282527247,0.452944839357947,0.683969435858935,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Allorhodoferax","freshwater water",100,0.623586526669398,0.00324531272948602,0.54082510636135,0.701588458107468,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Brachymonas","wastewater",100,0.645366068864444,0.00298623579395768,0.508173149763179,0.719967008506924,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; CADEEN01","freshwater sediment",100,0.52023450213408,0.00270032064493764,0.457655004960888,0.587283618251073,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Comamonas","wastewater",100,0.697708234504957,0.00335714524363707,0.6175,0.788510982456403,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; LMDS01","glacier",100,0.600867720689733,0.00155143629354918,0.553157585633068,0.640846947505083,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Limnohabitans","freshwater water",100,0.902973039065074,0.00166573970878012,0.86458953101282,0.93545046786476,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Limnohabitans_A","freshwater water",100,0.906611938072365,0.00154766425626641,0.872926499618119,0.946303012991908,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Ottowia","wastewater",100,0.613502290757398,0.00371497154860334,0.513926058970511,0.693100512508273,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Paenacidovorax","wastewater",100,0.670976450556018,0.00244078372020195,0.596464663075073,0.731500172545622,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Polaromonas","glacier",100,0.867571799248297,0.0010230395088995,0.833552584606786,0.887729779128545,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; RFTU01","freshwater water",100,0.512096980032761,0.00266227552592307,0.448819613189186,0.583605400372493,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Schlegelella_A","glacier",100,0.574140728309237,0.00103968730754018,0.540862768251819,0.60039438865375,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_C; Simplicispira","wastewater",100,0.651123047686649,0.00364590138843967,0.556894113931054,0.733808787302844,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_D; Actimicrobium","glacier",100,0.555494608969839,0.00107779393789548,0.488068393208879,0.569209978830308,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_D; Pernthalerella","freshwater water",100,0.841102771199497,0.00159935487326585,0.807203203347368,0.877250483307235,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_D; Telluria","phyllosphere",100,0.62979165335418,0.00234546632126875,0.563463748428858,0.681521587231231,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_E; Lautropia","human oral",100,0.692217873670069,0.00210996468731386,0.633561800803104,0.745339873371131,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_E; SYIM01","freshwater water",100,0.516332102731358,0.00295289583970847,0.451319309548112,0.580635260468637,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_E; UBA3064","freshwater water",100,0.547369949068581,0.00329962881822516,0.42436644943736,0.609918027279076,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_E; UBA4615","freshwater water",100,0.55873196374567,0.00295393059451971,0.46513805870367,0.643296594483895,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_F; JALORV01","freshwater sediment",100,0.560386954698016,0.00310345510379665,0.441212560651757,0.6308756097439,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae_F; Sutterella","mammalian gut",100,0.553061282377549,0.00352878245866096,0.451548939695271,0.61920159989461,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Casimicrobiaceae; CAIWHR01","freshwater sediment",100,0.642621524399516,0.00225099355991521,0.587697906227559,0.684464018570382,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Casimicrobiaceae; PALSA-1003","soil",100,0.561356348762173,0.00341530272184758,0.496343238263091,0.684495220066369,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Eutrophovitaceae; Eutrophovita","marine water",100,0.510744190519123,0.00320225643152027,0.422806339974396,0.58752250894342,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Eutrophovitaceae; SG8-40","marine sediment",100,0.646101176821471,0.0020235292289179,0.590298130477463,0.690847901453455,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella","freshwater sediment",100,0.542460935908223,0.00694854820818202,0.308513313427864,0.637083234375614,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Methylophilaceae; BACL14","marine water",100,0.746925248558349,0.00222285679409508,0.700248029446844,0.803572799307167,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Methylophilaceae; Methylopumilus","freshwater water",100,0.841706117946039,0.00174411862138007,0.803114340641447,0.885670605711478,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Methylophilaceae; Methylopumilus_A","freshwater water",100,0.670643633628214,0.0030456609032581,0.581931252647616,0.746755596944963,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Neisseriaceae; Kingella_B","human oral",100,0.515178744823989,0.00258634948433108,0.460641591420558,0.57583178081682,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Neisseriaceae; Neisseria","human oral",100,0.802657090720785,0.00201637719926051,0.753819621407151,0.845265005528045,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Nitrosomonadaceae; BJGV01","marine sediment",100,0.530692230610243,0.00253624334668919,0.476039811645164,0.590894539536635,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae; Azonexus","wastewater",100,0.622114132746657,0.00399442273557926,0.525854869845008,0.728907392301297,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae; Propionivibrio","wastewater",100,0.728692397859695,0.00256981941929325,0.668571406089818,0.779081025761345,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae; Thauera","wastewater",100,0.688258508780289,0.00496827973174789,0.457802246966643,0.796183079456452,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae; Zoogloea","wastewater",100,0.706594044367388,0.00201377906098342,0.65111841605633,0.759442791124871,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23","soil",100,0.692790815179099,0.00231727802077142,0.620531787403488,0.750935637488513,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; SG8-41; JAQGMV01","soil",100,0.64254004124064,0.00302451944806908,0.514061727285216,0.704537639985663,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Usitatibacteraceae; UKL13-2","glacier",100,0.5993878208528,0.00147305200999175,0.561022116913537,0.633887198271467,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Usitatibacteraceae; Usitatibacter","soil",100,0.672433399314574,0.00241167629033577,0.609786094019674,0.734575997249159,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Cardiobacteriales; Cardiobacteriaceae; Cardiobacterium","human oral",100,0.588704115586347,0.00243460790825726,0.539305671745477,0.660401781011368,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiosocius","marine sediment",100,0.501400509390513,0.00371747347219529,0.417426970892105,0.584126027470913,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; DSM-19610; DSM-19610; Thiogranum","marine sediment",100,0.523217853458932,0.00645264072945692,0.398202148509871,0.657052240737998,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Aeromonadaceae; Aeromonas","wastewater",100,0.736726563340767,0.00349507413906678,0.659755658498989,0.818504108740892,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Aeromonadaceae; Pseudaeromonas","wastewater",100,0.645714295614912,0.0026061278761796,0.566248572981027,0.70856069071547,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Aeromonadaceae; Tolumonas","wastewater",100,0.601586353480307,0.00245076945635056,0.530475683442819,0.66929485311306,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Erwinia","phyllosphere",100,0.517761224986978,0.00299912145268755,0.356226827423987,0.56058343966468,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Pantoea","phyllosphere",100,0.698370517825939,0.00252035436453952,0.625967154229069,0.746514947761063,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Aggregatibacter","human oral",100,0.631104768762729,0.00302279570427962,0.496246042599125,0.697167356020487,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Haemophilus","human oral",100,0.586777066732181,0.0045220225926408,0.435057642222553,0.665040763169593,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Pasteurellaceae; Haemophilus_D","human oral",100,0.797479694765256,0.00282839668697531,0.708544147570999,0.867011185871262,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Eutrophobiales; Eutrophobiaceae; SMWN01","marine sediment",100,0.509262151211883,0.00185627087888352,0.466972998492616,0.551589836910438,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; GCA-001735895; GCA-001735895; GCA-001735895","marine sediment",100,0.697057991819595,0.00231964789440267,0.605521975443582,0.740108239866539,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; GCA-002705445; GCA-002716945; CACLCV01","marine water",100,0.718310021989392,0.00232598453904024,0.669467895240937,0.776138366379051,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; GCA-002705445; GCA-002716945; GCA-2698665","marine water",100,0.644060221329092,0.00229804265442101,0.600839874430025,0.697154890639991,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; HK1; HK1; JAABYT01","marine sediment",100,0.628234865905635,0.00225495723745354,0.583656900562626,0.680651368141867,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Magnimaribacterales; AG-339-G14; CACNYO01","marine water",100,0.573823398827774,0.00267589276521023,0.515908121983537,0.647265309554267,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Magnimaribacterales; AG-339-G14; CASICS01","marine water",100,0.51960362549408,0.00255955554702881,0.450043752845143,0.577567772198553,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Magnimaribacterales; AG-339-G14; MEDG-81","marine water",100,0.63658077688423,0.00259051558788422,0.573080471833884,0.691519281492766,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Magnimaribacterales; D2472; CACNXK01","marine water",100,0.632936606513475,0.00262907589630819,0.569895188705036,0.679153157879508,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Magnimaribacterales; D2472; CAJQGY01","marine water",100,0.568659641616079,0.00276649514318525,0.505807756037916,0.634916099863074,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Magnimaribacterales; D2472; D2472","marine water",100,0.837132451319487,0.00148853600930213,0.799464847682068,0.871995739299793,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
